I, J, U, V, Uerr, Verr 
182,76,18.0284,-11.7551,0.9905,1.0102
182,77,18.0284,-11.7551,0.9905,1.0102
182,78,18.0284,-11.7551,0.9905,1.0102
182,79,12.3363,-14.1159,1.0796,0.9683
182,80,12.3363,-14.1159,1.0796,0.9683
182,81,12.3363,-14.1159,1.0796,0.9683
182,82,12.3363,-14.1159,1.0796,0.9683
182,83,5.6704,-18.4541,1.0468,0.9595
182,84,5.6704,-18.4541,1.0468,0.9595
182,85,5.6704,-18.4541,1.0468,0.9595
182,86,5.6704,-18.4541,1.0468,0.9595
182,87,14.5019,-24.6621,1.0400,0.9662
182,88,14.5019,-24.6621,1.0400,0.9662
182,89,14.5019,-24.6621,1.0400,0.9662
182,90,14.5019,-24.6621,1.0400,0.9662
182,91,25.5220,-35.4847,0.9824,1.0196
182,92,25.5220,-35.4847,0.9824,1.0196
182,93,25.5220,-35.4847,0.9824,1.0196
182,94,25.5220,-35.4847,0.9824,1.0196
182,95,27.2502,-38.5913,0.9871,1.0149
182,96,27.2502,-38.5913,0.9871,1.0149
182,97,27.2502,-38.5913,0.9871,1.0149
182,98,27.2502,-38.5913,0.9871,1.0149
182,99,16.1539,-36.8080,0.9922,1.0098
182,100,16.1539,-36.8080,0.9922,1.0098
182,101,16.1539,-36.8080,0.9922,1.0098
182,102,16.1539,-36.8080,0.9922,1.0098
182,103,15.8076,-41.1469,0.9922,1.0098
182,104,15.8076,-41.1469,0.9922,1.0098
182,105,15.8076,-41.1469,0.9922,1.0098
182,106,15.8076,-41.1469,0.9922,1.0098
182,107,19.1671,-40.6015,0.9922,1.0098
182,108,19.1671,-40.6015,0.9922,1.0098
182,109,19.1671,-40.6015,0.9922,1.0098
182,110,19.1671,-40.6015,0.9922,1.0098
182,111,16.0512,-37.0769,0.9976,1.0044
182,112,16.0512,-37.0769,0.9976,1.0044
182,113,16.0512,-37.0769,0.9976,1.0044
182,114,16.0512,-37.0769,0.9976,1.0044
182,115,7.6470,-34.0865,1.0031,0.9989
182,116,7.6470,-34.0865,1.0031,0.9989
182,117,7.6470,-34.0865,1.0031,0.9989
182,118,7.6470,-34.0865,1.0031,0.9989
182,119,-4.7381,-56.1854,1.0326,0.9958
182,120,-4.7381,-56.1854,1.0326,0.9958
182,121,-4.7381,-56.1854,1.0326,0.9958
182,122,-4.7381,-56.1854,1.0326,0.9958
183,67,34.2314,-12.8391,1.0001,1.0007
183,68,34.2314,-12.8391,1.0001,1.0007
183,69,34.2314,-12.8391,1.0001,1.0007
183,70,34.2314,-12.8391,1.0001,1.0007
183,71,14.6508,-16.7112,0.9935,1.0072
183,72,14.6508,-16.7112,0.9935,1.0072
183,73,14.6508,-16.7112,0.9935,1.0072
183,74,14.6508,-16.7112,0.9935,1.0072
183,75,18.0284,-11.7551,0.9905,1.0102
183,76,18.0284,-11.7551,0.9905,1.0102
183,77,18.0284,-11.7551,0.9905,1.0102
183,78,18.0284,-11.7551,0.9905,1.0102
183,79,12.3363,-14.1159,1.0796,0.9683
183,80,12.3363,-14.1159,1.0796,0.9683
183,81,12.3363,-14.1159,1.0796,0.9683
183,82,12.3363,-14.1159,1.0796,0.9683
183,83,5.6704,-18.4541,1.0468,0.9595
183,84,5.6704,-18.4541,1.0468,0.9595
183,85,5.6704,-18.4541,1.0468,0.9595
183,86,5.6704,-18.4541,1.0468,0.9595
183,87,14.5019,-24.6621,1.0400,0.9662
183,88,14.5019,-24.6621,1.0400,0.9662
183,89,14.5019,-24.6621,1.0400,0.9662
183,90,14.5019,-24.6621,1.0400,0.9662
183,91,25.5220,-35.4847,0.9824,1.0196
183,92,25.5220,-35.4847,0.9824,1.0196
183,93,25.5220,-35.4847,0.9824,1.0196
183,94,25.5220,-35.4847,0.9824,1.0196
183,95,27.2502,-38.5913,0.9871,1.0149
183,96,27.2502,-38.5913,0.9871,1.0149
183,97,27.2502,-38.5913,0.9871,1.0149
183,98,27.2502,-38.5913,0.9871,1.0149
183,99,16.1539,-36.8080,0.9922,1.0098
183,100,16.1539,-36.8080,0.9922,1.0098
183,101,16.1539,-36.8080,0.9922,1.0098
183,102,16.1539,-36.8080,0.9922,1.0098
183,103,15.8076,-41.1469,0.9922,1.0098
183,104,15.8076,-41.1469,0.9922,1.0098
183,105,15.8076,-41.1469,0.9922,1.0098
183,106,15.8076,-41.1469,0.9922,1.0098
183,107,19.1671,-40.6015,0.9922,1.0098
183,108,19.1671,-40.6015,0.9922,1.0098
183,109,19.1671,-40.6015,0.9922,1.0098
183,110,19.1671,-40.6015,0.9922,1.0098
183,111,16.0512,-37.0769,0.9976,1.0044
183,112,16.0512,-37.0769,0.9976,1.0044
183,113,16.0512,-37.0769,0.9976,1.0044
